link_id,entity_id,label_isFraud,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,tx_day_int
51997,0,0,19,CASH_OUT,236933.65,C1137360010,0.0,0.0,C1825930862,928987.35,1165921.0,0,0,0
51998,0,0,351,PAYMENT,13606.41,C1531708606,0.0,0.0,M165361983,0.0,0.0,0,0,14
51999,0,0,134,PAYMENT,54144.04,C1567463813,0.0,0.0,M415435146,0.0,0.0,0,0,5
52000,0,0,309,PAYMENT,23781.29,C1702619670,25311.0,1529.71,M1678316180,0.0,0.0,0,0,12
52001,0,0,182,CASH_OUT,293670.19,C1293938408,104364.0,0.0,C150410915,2596756.55,2890426.74,0,0,7
52002,0,1,284,TRANSFER,160296.55,C1890719438,160296.55,0.0,C933704571,0.0,0.0,1,0,11
52003,0,0,345,PAYMENT,2657.01,C1390998146,0.0,0.0,M922403879,0.0,0.0,0,0,14
52004,0,0,233,TRANSFER,269273.42,C2140447054,0.0,0.0,C180752501,626649.18,895922.6,0,0,9
52005,0,1,91,TRANSFER,482679.6,C822183230,482679.6,0.0,C1393101702,0.0,0.0,1,0,3
52006,0,0,180,CASH_OUT,41353.32,C1615796953,0.0,0.0,C2050625148,3548083.58,3589436.9,0,0,7
52007,0,1,55,TRANSFER,760625.76,C1611123412,760625.76,0.0,C1796277088,0.0,0.0,1,0,2
52008,0,0,348,CASH_OUT,406175.87,C1358973298,0.0,0.0,C1022743113,1567340.82,1973516.69,0,0,14
52009,0,0,527,CASH_OUT,123626.26,C407546932,18064.3,0.0,C247181868,1199809.16,1323435.41,0,0,21
52010,0,0,130,CASH_OUT,168348.25,C1520782731,0.0,0.0,C165496209,487245.16,655593.42,0,0,5
52011,0,0,346,PAYMENT,20748.25,C274051102,20340.0,0.0,M1617205254,0.0,0.0,0,0,14
52012,0,0,307,PAYMENT,8401.62,C1412668833,0.0,0.0,M740159881,0.0,0.0,0,0,12
52013,0,0,299,CASH_OUT,54117.63,C1993837969,336609.31,282491.68,C612588982,194054.6,248172.23,0,0,12
52014,0,0,251,CASH_OUT,419801.93,C1037707534,15343.0,0.0,C654341992,192801.35,612603.27,0,0,10
52015,0,0,178,PAYMENT,16641.1,C268515060,0.0,0.0,M259977200,0.0,0.0,0,0,7
52016,0,0,201,CASH_IN,41038.76,C69048337,5554.0,46592.76,C747725843,1051501.79,1010463.03,0,0,8
52017,0,0,571,CASH_OUT,67748.87,C321148049,32143.0,0.0,C25365539,124809.27,192558.14,0,0,23
52018,0,0,155,PAYMENT,3803.61,C712444194,0.0,0.0,M1372588383,0.0,0.0,0,0,6
52019,0,0,408,CASH_IN,22060.6,C1677477408,1403809.67,1425870.26,C183617143,271771.17,249710.58,0,0,17
52020,0,0,215,CASH_IN,45340.3,C878866126,411385.0,456725.3,C1540114699,9728.48,0.0,0,0,8
52021,0,0,192,CASH_OUT,60010.74,C1256657398,0.0,0.0,C1110835774,1916209.45,1976220.19,0,0,8
52022,0,1,323,CASH_OUT,7596886.83,C1942950399,7596886.83,0.0,C1781043707,1022130.96,8619017.79,1,0,13
52023,0,0,349,CASH_OUT,374494.07,C571265684,0.0,0.0,C1524983626,782115.27,1156609.35,0,0,14
52024,0,1,470,TRANSFER,2198220.97,C1393439924,2198220.97,0.0,C851338379,0.0,0.0,1,0,19
52025,0,1,701,TRANSFER,91882.6,C2076485043,91882.6,0.0,C696774092,0.0,0.0,1,0,29
52026,0,0,157,CASH_OUT,34332.13,C716814082,4364.0,0.0,C1853302893,785017.55,819349.68,0,0,6
52027,0,0,161,PAYMENT,5552.35,C3350680,0.0,0.0,M1624048264,0.0,0.0,0,0,6
52028,0,1,291,TRANSFER,145035.4,C410161307,145035.4,0.0,C2092567505,0.0,0.0,1,0,12
52029,0,0,301,CASH_IN,10104.79,C871219138,1287091.12,1297195.91,C1937890967,1363360.02,1353255.23,0,0,12
52030,0,0,18,CASH_IN,251639.57,C1752596197,355030.43,606670.0,C2101652614,1415601.3,1447485.08,0,0,0
52031,0,0,185,CASH_OUT,125089.86,C1906331052,0.0,0.0,C522340009,368558.01,597132.97,0,0,7
52032,0,0,15,PAYMENT,16239.11,C1178218481,28576.19,12337.09,M1053277328,0.0,0.0,0,0,0
52033,0,0,20,CASH_OUT,196333.72,C153883054,1238550.62,1042216.9,C788026681,2915389.85,3279859.47,0,0,0
52034,0,0,8,PAYMENT,3522.33,C357063460,32606.0,29083.67,M1934175175,0.0,0.0,0,0,0
52035,0,1,52,CASH_OUT,969259.07,C457586283,969259.07,0.0,C379384197,85723.45,1054982.52,1,0,2
52036,0,0,327,PAYMENT,16721.4,C2041380805,9225.0,0.0,M700472897,0.0,0.0,0,0,13
52037,0,0,280,CASH_IN,89298.98,C643336378,543517.29,632816.27,C827749644,475997.64,386698.67,0,0,11
52038,0,1,212,CASH_OUT,94261.84,C1967440853,94261.84,0.0,C1496631599,112303.11,206564.95,1,0,8
52039,0,0,162,PAYMENT,24102.92,C2036940021,101202.0,77099.08,M1781722714,0.0,0.0,0,0,6
52040,0,0,13,CASH_IN,83656.33,C66356431,8046021.28,8129677.61,C3083710,2363449.5,2279793.17,0,0,0
52041,0,0,213,PAYMENT,12412.3,C251969556,0.0,0.0,M802757444,0.0,0.0,0,0,8
52042,0,0,287,CASH_OUT,184033.85,C1100539257,0.0,0.0,C910785901,5598040.12,5782073.97,0,0,11
52043,0,1,654,CASH_OUT,48712.12,C356205172,48712.12,0.0,C1034144865,258570.9,307283.02,1,0,27
52044,0,1,35,CASH_OUT,122032.62,C1167817015,122032.62,0.0,C1628037417,0.0,122032.62,1,0,1
52045,0,1,419,CASH_OUT,60891.94,C1858182940,60891.94,0.0,C1039809648,1534972.09,1595864.03,1,0,17
52046,0,1,398,TRANSFER,5618179.9,C1730928931,5618179.9,0.0,C1461831726,0.0,0.0,1,0,16
52047,0,0,399,CASH_IN,125701.46,C1487868599,305080.0,430781.46,C663417463,1809928.72,1684227.25,0,0,16
52048,0,1,686,CASH_OUT,134227.05,C814528974,134227.05,0.0,C1989640257,2789107.98,2923335.03,1,0,28
52049,0,0,208,CASH_OUT,144758.64,C1989677667,0.0,0.0,C290515007,272601.68,417360.32,0,0,8
52050,0,0,140,PAYMENT,4808.65,C707415501,224577.23,219768.58,M1357536846,0.0,0.0,0,0,5
52051,0,0,322,CASH_IN,197346.37,C415690407,15140694.63,15338041.01,C1089087856,215207.79,17861.42,0,0,13
52052,0,0,322,CASH_OUT,74151.11,C2098510457,0.0,0.0,C644647088,1038132.92,1112284.03,0,0,13
52053,0,1,517,CASH_OUT,4993938.87,C1437493877,4993938.87,0.0,C489326905,743498.25,5737437.12,1,0,21
52054,0,0,288,PAYMENT,9692.04,C1115965969,86716.1,77024.06,M510106024,0.0,0.0,0,0,12
52055,0,0,300,CASH_OUT,195861.11,C2077308732,0.0,0.0,C1823779950,1974442.73,2170303.84,0,0,12
52056,0,0,306,CASH_OUT,244655.25,C670073191,116.0,0.0,C1175815329,98146.76,342802.01,0,0,12
52057,0,0,210,PAYMENT,10088.85,C495630930,6481.0,0.0,M1564410695,0.0,0.0,0,0,8
52058,0,0,378,CASH_IN,205886.24,C1935632423,337.0,206223.24,C1469423204,476066.03,270179.79,0,0,15
52059,0,0,253,CASH_IN,62425.42,C1567305914,10064.0,72489.42,C445163306,1316559.93,1254134.51,0,0,10
52060,0,0,17,CASH_OUT,115882.43,C211760964,68283.94,0.0,C1319949208,1162629.21,1278511.64,0,0,0
52061,0,1,103,TRANSFER,710385.55,C845451769,710385.55,0.0,C453650328,0.0,0.0,1,0,4
52062,0,0,36,PAYMENT,28102.47,C24364765,43519.0,15416.53,M2021074949,0.0,0.0,0,0,1
52063,0,0,303,PAYMENT,23665.07,C1445873324,0.0,0.0,M667721253,0.0,0.0,0,0,12
52064,0,1,704,CASH_OUT,1593189.25,C1071076699,1593189.25,0.0,C1913721465,30324.58,1623513.83,1,0,29
52065,0,0,323,CASH_OUT,185903.95,C2038326513,0.0,0.0,C106313456,12368651.14,12554555.09,0,0,13
52066,0,0,144,PAYMENT,4000.98,C1137066889,23711.0,19710.02,M1374893036,0.0,0.0,0,0,6
52067,0,0,383,CASH_IN,67940.21,C226611595,776078.3,844018.51,C914387827,1621793.07,1553852.86,0,0,15
52068,0,0,303,PAYMENT,26831.57,C1950889411,0.0,0.0,M2104818206,0.0,0.0,0,0,12
52069,0,1,742,CASH_OUT,1819543.69,C1039979813,1819543.69,0.0,C2078394828,0.0,1819543.69,1,0,30
52070,0,0,180,CASH_IN,145833.36,C681195885,99567.0,245400.36,C1669229471,0.0,0.0,0,0,7
52071,0,0,326,CASH_OUT,124227.53,C278858625,0.0,0.0,C497500246,556366.03,680593.56,0,0,13
52072,0,1,374,CASH_OUT,200418.1,C1423336678,200418.1,0.0,C1172683481,902091.87,1102509.97,1,0,15
52073,0,0,153,PAYMENT,7821.9,C1331844485,7050.0,0.0,M629238434,0.0,0.0,0,0,6
52074,0,0,249,CASH_OUT,64352.41,C24393108,0.0,0.0,C1381461011,6122493.13,6186845.54,0,0,10
52075,0,0,41,PAYMENT,6069.12,C434260354,11250.0,5180.88,M372911714,0.0,0.0,0,0,1
52076,0,0,235,CASH_OUT,395039.25,C1955188460,0.0,0.0,C692405373,1348598.64,1743637.89,0,0,9
52077,0,0,348,PAYMENT,4236.62,C682256981,0.0,0.0,M908601287,0.0,0.0,0,0,14
52078,0,0,209,TRANSFER,185433.91,C1312609487,232397.0,46963.09,C1572330362,0.0,185433.91,0,0,8
52079,0,1,300,TRANSFER,264058.41,C519152863,264058.41,0.0,C987555684,0.0,0.0,1,0,12
52080,0,0,257,PAYMENT,22058.37,C2025627427,46129.0,24070.63,M1382963720,0.0,0.0,0,0,10
52081,0,1,268,TRANSFER,754874.26,C390809517,754874.26,0.0,C1817850202,0.0,0.0,1,0,11
52082,0,0,213,PAYMENT,39908.28,C1357679084,0.0,0.0,M1894848229,0.0,0.0,0,0,8
52083,0,1,322,CASH_OUT,365114.84,C1664110305,365114.84,0.0,C1912599968,89333.98,454448.82,1,0,13
52084,0,0,333,CASH_IN,593450.38,C1324546211,3571905.81,4165356.19,C2126588032,8776071.33,8182620.95,0,0,13
52085,0,1,550,TRANSFER,342309.91,C662184778,342309.91,0.0,C1740503020,0.0,0.0,1,0,22
52086,0,0,20,PAYMENT,19074.01,C510071296,0.0,0.0,M1784403854,0.0,0.0,0,0,0
52087,0,0,185,PAYMENT,7834.11,C1596428563,50067.0,42232.89,M220173285,0.0,0.0,0,0,7
52088,0,1,402,CASH_OUT,1232239.39,C841210881,1232239.39,0.0,C2042858776,30479.19,1262718.58,1,0,16
52089,0,1,534,TRANSFER,671516.68,C1839099341,671516.68,0.0,C1683016763,0.0,0.0,1,0,22
52090,0,0,139,CASH_OUT,35095.32,C652312689,0.0,0.0,C1282890849,136735.37,171830.69,0,0,5
52091,0,1,400,CASH_OUT,436757.76,C1915876350,436757.76,0.0,C257986236,0.0,436757.76,1,0,16
52092,0,0,334,PAYMENT,2953.45,C1256700103,61889.0,58935.55,M1316476675,0.0,0.0,0,0,13
52093,0,0,240,PAYMENT,4787.36,C1112469870,8308.0,3520.64,M1915684456,0.0,0.0,0,0,10
52094,0,0,334,PAYMENT,14736.8,C804614220,104584.0,89847.2,M460437434,0.0,0.0,0,0,13
52095,0,1,279,TRANSFER,98897.07,C1819955276,98897.07,0.0,C1376329806,0.0,0.0,1,0,11
52096,0,0,354,CASH_IN,26816.9,C206753423,5565297.97,5592114.88,C1871481472,223863.33,197046.43,0,0,14
52097,0,1,610,TRANSFER,298754.96,C2016166822,298754.96,0.0,C1961561601,0.0,0.0,1,0,25
52098,0,1,434,TRANSFER,4152987.1,C1273725199,4152987.1,0.0,C357948041,0.0,0.0,1,0,18
52099,0,0,43,CASH_OUT,181651.81,C1133990847,0.0,0.0,C1105414517,3563121.74,3744773.55,0,0,1
52100,0,1,386,CASH_OUT,442290.23,C619581802,442290.23,0.0,C2040999493,0.0,442290.23,1,0,16
52101,0,0,237,PAYMENT,7752.78,C1912266028,0.0,0.0,M2110785490,0.0,0.0,0,0,9
52102,0,1,186,CASH_OUT,327282.92,C1217101602,327282.92,0.0,C918968605,83491.6,410774.52,1,0,7
52103,0,1,567,CASH_OUT,1893451.73,C1062517629,1893451.73,0.0,C1434665173,488873.27,2382324.99,1,0,23
52104,0,1,256,TRANSFER,40231.56,C727542577,40231.56,0.0,C2002670560,0.0,0.0,1,0,10
52105,0,1,86,CASH_OUT,88649.1,C796414235,88649.1,0.0,C1743229382,2239755.86,2328404.96,1,0,3
52106,0,0,492,PAYMENT,2444.31,C1114343403,0.0,0.0,M2018409888,0.0,0.0,0,0,20
52107,0,1,305,TRANSFER,1309602.55,C597569560,1309602.55,0.0,C992060684,0.0,0.0,1,0,12
52108,0,1,529,TRANSFER,1399724.98,C1420554412,1399724.98,0.0,C424524612,0.0,0.0,1,0,22
52109,0,1,682,CASH_OUT,64557.77,C1662040818,64557.77,0.0,C906325227,9899500.06,9964057.83,1,0,28
52110,0,1,436,CASH_OUT,513693.13,C2034397905,513693.13,0.0,C497880242,0.0,513693.13,1,0,18
52111,0,1,601,CASH_OUT,98099.07,C1671141457,98099.07,0.0,C677305975,0.0,98099.07,1,0,25
52112,0,1,717,CASH_OUT,116798.38,C1129119075,116798.38,0.0,C1592225219,896815.57,1013613.95,1,0,29
52113,0,1,591,CASH_OUT,906270.63,C1392276809,906270.63,0.0,C1315942882,221709.79,1127980.43,1,0,24
52114,0,0,228,CASH_OUT,25128.18,C1318692061,0.0,0.0,C30172910,365825.45,390953.63,0,0,9
52115,0,1,102,CASH_OUT,872199.82,C1572733222,872199.82,0.0,C1065349988,5447159.73,6319359.54,1,0,4
52116,0,0,136,PAYMENT,5.82,C975993401,0.0,0.0,M191494623,0.0,0.0,0,0,5
52117,0,1,6,CASH_OUT,17320.91,C436661284,17320.91,0.0,C522173599,6244.44,0.0,1,0,0
52118,0,1,1,TRANSFER,1277212.77,C1334405552,1277212.77,0.0,C431687661,0.0,0.0,1,0,0
52119,0,0,204,TRANSFER,199025.73,C992031361,0.0,0.0,C1228317012,641949.07,1207698.64,0,0,8
52120,0,1,296,CASH_OUT,717046.74,C1696223343,717046.74,0.0,C1922098798,313951.85,1030998.59,1,0,12
52121,0,0,297,PAYMENT,27260.77,C636465849,104101.0,76840.23,M1157109489,0.0,0.0,0,0,12
52122,0,0,137,CASH_OUT,50975.9,C1165828877,11116.0,0.0,C758483699,43221.85,94197.75,0,0,5
52123,0,1,268,TRANSFER,1070857.97,C526265092,1070857.97,0.0,C217951439,0.0,0.0,1,0,11
52124,0,0,380,PAYMENT,5780.68,C18492908,99988.0,94207.32,M1780333521,0.0,0.0,0,0,15
52125,0,1,186,CASH_OUT,8142605.46,C721676184,8142605.46,0.0,C1266336636,1400966.7,9543572.16,1,0,7
52126,0,1,692,CASH_OUT,880661.14,C1339851120,880661.14,0.0,C959410257,0.0,880661.14,1,0,28
52127,0,0,401,CASH_OUT,354422.81,C1410581287,18533.0,0.0,C1693127817,855437.13,1209859.94,0,0,16
52128,0,0,212,CASH_OUT,218875.74,C889330828,14895.0,0.0,C594933857,0.0,218875.74,0,0,8
52129,0,1,419,CASH_OUT,149535.0,C1439633894,149535.0,0.0,C1418590446,711124.24,860659.24,1,0,17
52130,0,1,401,CASH_OUT,30467.69,C1055328635,30467.69,0.0,C1732514770,625616.25,656083.94,1,0,16
52131,0,0,184,CASH_IN,53073.63,C487062360,4460594.91,4513668.54,C1817246939,724948.92,671875.3,0,0,7
52132,0,0,157,PAYMENT,388.77,C753145497,0.0,0.0,M523683917,0.0,0.0,0,0,6
52133,0,1,625,CASH_OUT,3020974.53,C1499479163,3020974.53,0.0,C1579821297,943032.19,3964006.72,1,0,26
52134,0,0,252,CASH_IN,23397.03,C1274250223,3241214.83,3264611.86,C771250815,108805.29,85408.26,0,0,10
52135,0,0,23,CASH_OUT,18982.3,C768137689,19838.25,855.95,C1604106607,6816547.09,6835529.39,0,0,0
52136,0,0,372,PAYMENT,11194.16,C1543577362,53914.0,42719.84,M1352614990,0.0,0.0,0,0,15
52137,0,1,366,TRANSFER,1846748.79,C1895315229,1846748.79,0.0,C1691229227,0.0,0.0,1,0,15
52138,0,1,211,TRANSFER,405062.33,C883452416,405062.33,0.0,C89201535,0.0,0.0,1,0,8
52139,0,0,36,TRANSFER,312924.13,C300424486,50095.0,0.0,C552741883,2302240.92,2615165.05,0,0,1
52140,0,1,229,TRANSFER,143332.0,C238846590,143332.0,0.0,C163992807,0.0,0.0,1,0,9
52141,0,0,331,CASH_IN,371667.17,C569274631,647483.55,1019150.71,C1483970161,526562.44,154895.27,0,0,13
52142,0,1,557,CASH_OUT,3571807.73,C458467003,3571807.73,0.0,C837210602,527694.86,4099502.59,1,0,23
52143,0,0,138,CASH_IN,53661.89,C2062724425,1186.0,54847.89,C1445184086,870119.0,816457.11,0,0,5
52144,0,0,163,PAYMENT,335.11,C1714607411,0.0,0.0,M968252749,0.0,0.0,0,0,6
52145,0,1,233,TRANSFER,48156.69,C2044046492,48156.69,0.0,C1686942753,0.0,0.0,1,0,9
52146,0,0,44,PAYMENT,4837.44,C449717458,0.0,0.0,M1199062989,0.0,0.0,0,0,1
52147,0,1,461,TRANSFER,6273660.45,C1269763321,6273660.45,0.0,C7990337,0.0,0.0,1,0,19
52148,0,1,461,CASH_OUT,6273660.45,C107395739,6273660.45,0.0,C133285167,763912.31,7037572.76,1,0,19
52149,0,1,351,CASH_OUT,1552664.33,C1791470904,1552664.33,0.0,C388319905,3804336.89,5357001.22,1,0,14
52150,0,0,42,CASH_OUT,30656.26,C1613520444,20412.0,0.0,C237714686,0.0,967471.06,0,0,1
52151,0,0,20,CASH_OUT,77113.73,C500699995,0.0,0.0,C2047329829,1931053.27,2008167.0,0,0,0
52152,0,1,697,CASH_OUT,289177.34,C46387531,289177.34,0.0,C621851577,0.0,289177.34,1,0,29
52153,0,0,188,PAYMENT,6012.18,C439919644,0.0,0.0,M406922685,0.0,0.0,0,0,7
52154,0,1,474,TRANSFER,1165171.47,C107566089,1165171.47,0.0,C956043310,0.0,0.0,1,0,19
52155,0,0,232,TRANSFER,879782.45,C240021393,0.0,0.0,C1710549572,3140902.74,4020685.19,0,0,9
52156,0,1,240,CASH_OUT,103949.5,C259198981,103949.5,0.0,C837253504,0.0,103949.5,1,0,10
52157,0,0,300,PAYMENT,9359.66,C660657170,59909.0,50549.34,M1430938479,0.0,0.0,0,0,12
52158,0,1,718,TRANSFER,8851.38,C1268545631,8851.38,0.0,C1588541391,0.0,0.0,1,0,29
52159,0,0,381,TRANSFER,336642.26,C1826251686,12171.0,0.0,C980500829,0.0,336642.26,0,0,15
52160,0,1,46,TRANSFER,585010.21,C1948614614,585010.21,0.0,C218558993,0.0,0.0,1,0,1
52161,0,1,429,CASH_OUT,837192.23,C1393117725,837192.23,0.0,C525514833,0.0,837192.23,1,0,17
52162,0,0,395,PAYMENT,15939.27,C974185694,105414.0,89474.73,M699040833,0.0,0.0,0,0,16
52163,0,1,493,CASH_OUT,567729.52,C1127265876,567729.52,0.0,C661987351,365798.0,933527.51,1,0,20
52164,0,1,387,CASH_OUT,1101871.13,C587748822,1101871.13,0.0,C1024816924,442604.16,1544475.3,1,0,16
52165,0,0,209,PAYMENT,12421.78,C634362556,0.0,0.0,M1469955621,0.0,0.0,0,0,8
52166,0,0,346,PAYMENT,2800.91,C1964378220,4572.0,1771.09,M1416527693,0.0,0.0,0,0,14
52167,0,1,313,TRANSFER,1467324.96,C348342265,1467324.96,0.0,C2039650387,0.0,0.0,1,0,13
52168,0,0,404,CASH_OUT,156046.0,C1346892024,0.0,0.0,C1234612952,20196279.77,20352325.77,0,0,16
52169,0,1,724,TRANSFER,1379501.18,C1083455984,1379501.18,0.0,C662399585,0.0,0.0,1,0,30
52170,0,0,330,CASH_OUT,88975.26,C380361220,5386.0,0.0,C287368345,39887.52,128862.78,0,0,13
52171,0,0,257,CASH_OUT,456285.63,C1785856029,1516.0,0.0,C102195105,0.0,456285.63,0,0,10
52172,0,1,568,TRANSFER,66188.66,C1129139063,66188.66,0.0,C1828742646,0.0,0.0,1,0,23
52173,0,0,544,CASH_OUT,668286.63,C226100831,0.0,0.0,C980719461,19772881.33,20441167.96,0,0,22
52174,0,0,230,CASH_OUT,506303.32,C2115971448,0.0,0.0,C245016402,998132.92,1504436.23,0,0,9
52175,0,1,154,CASH_OUT,442722.01,C1825078209,442722.01,0.0,C216559212,90335.5,533057.51,1,0,6
52176,0,0,141,TRANSFER,32657.52,C653686238,7.0,0.0,C830841382,1333552.63,1366210.15,0,0,5
52177,0,1,243,CASH_OUT,995710.58,C1426650654,995710.58,0.0,C1955464150,396838.56,1392549.14,1,0,10
52178,0,0,36,PAYMENT,1772.36,C1490509278,92383.41,90611.05,M743808537,0.0,0.0,0,0,1
52179,0,1,677,CASH_OUT,9295454.24,C918631268,9295454.24,0.0,C1985219083,486305.42,9781759.67,1,0,28
52180,0,0,95,PAYMENT,11423.52,C14528518,21.0,0.0,M66523356,0.0,0.0,0,0,3
52181,0,1,497,CASH_OUT,462441.03,C1243051391,462441.03,0.0,C654276349,94616.19,557057.21,1,0,20
52182,0,1,230,CASH_OUT,1827209.07,C671668065,1827209.07,0.0,C835636847,944687.45,2771896.52,1,0,9
52183,0,0,346,PAYMENT,10948.12,C72991539,81728.0,70779.88,M137565373,0.0,0.0,0,0,14
52184,0,1,1,CASH_OUT,181.0,C840083671,181.0,0.0,C38997010,21182.0,0.0,1,0,0
52185,0,0,228,PAYMENT,922.07,C1817020667,404921.0,403998.93,M517630126,0.0,0.0,0,0,9
52186,0,1,572,CASH_OUT,161016.65,C1403093345,161016.65,0.0,C1655653682,92806.24,253822.89,1,0,23
52187,0,1,579,TRANSFER,1540624.7,C2059792501,1540624.7,0.0,C882172287,0.0,0.0,1,0,24
52188,0,1,26,TRANSFER,1646181.09,C700083141,1646181.09,0.0,C1359428492,0.0,0.0,1,0,1
52189,0,0,280,PAYMENT,10182.7,C381495510,38123.0,27940.3,M773133639,0.0,0.0,0,0,11
52190,0,0,303,PAYMENT,14874.67,C391182426,12072.0,0.0,M1528347868,0.0,0.0,0,0,12
52191,0,0,36,PAYMENT,30005.31,C1787659876,0.0,0.0,M1825073716,0.0,0.0,0,0,1
52192,0,1,621,TRANSFER,662104.87,C680679578,662104.87,0.0,C1772715697,0.0,0.0,1,0,25
52193,0,0,142,PAYMENT,7752.98,C972550126,51635.0,43882.02,M1181375534,0.0,0.0,0,0,5
52194,0,1,371,TRANSFER,205163.3,C1673136628,205163.3,0.0,C1138882522,0.0,0.0,1,0,15
52195,0,1,424,CASH_OUT,671406.79,C1661993840,671406.79,0.0,C109645047,102024.04,773430.83,1,0,17
52196,0,1,53,TRANSFER,3640271.29,C1285761418,3640271.29,0.0,C2028641482,0.0,0.0,1,0,2
52197,0,0,183,PAYMENT,18163.15,C1883007553,131685.36,113522.21,M247587806,0.0,0.0,0,0,7
52198,0,1,293,CASH_OUT,234673.76,C1848030432,234673.76,0.0,C1552333494,281289.1,515962.86,1,0,12
52199,0,1,117,CASH_OUT,16671.29,C93029776,16671.29,0.0,C13750897,794922.06,811593.35,1,0,4
52200,0,1,165,TRANSFER,1869237.83,C975058065,1869237.83,0.0,C1510104619,0.0,0.0,1,0,6
52201,0,0,203,TRANSFER,257377.14,C748848040,0.0,0.0,C1623640196,383639.91,641017.05,0,0,8
52202,0,1,730,TRANSFER,10000000.0,C726730575,57316255.05,47316255.05,C1364745638,0.0,0.0,1,0,30
52203,0,1,26,TRANSFER,331829.94,C1549516546,331829.94,0.0,C1908627867,0.0,0.0,1,0,1
52204,0,0,372,CASH_OUT,13811.86,C151001644,0.0,0.0,C790630825,468159.63,481971.5,0,0,15
52205,0,0,16,CASH_OUT,302703.17,C196936306,100507.0,0.0,C899257735,314877.0,538033.48,0,0,0
52206,0,1,712,TRANSFER,16514.64,C1427122202,16514.64,0.0,C420183005,0.0,0.0,1,0,29
52207,0,0,160,PAYMENT,1165.57,C347032473,317314.82,316149.25,M1043066054,0.0,0.0,0,0,6
52208,0,1,615,CASH_OUT,75113.49,C209058213,75113.49,0.0,C1798476342,2401380.3,2476493.79,1,0,25
52209,0,0,36,CASH_OUT,174205.96,C1344139163,0.0,0.0,C858684357,1127584.74,1301790.7,0,0,1
52210,0,0,356,CASH_IN,281958.55,C1820207154,727722.86,1009681.41,C1365986877,778317.31,496358.77,0,0,14
52211,0,0,129,CASH_IN,272896.68,C499397352,4490304.87,4763201.55,C1700852615,929634.42,656737.74,0,0,5
52212,0,0,394,PAYMENT,24740.79,C914804133,22460.0,0.0,M1357298990,0.0,0.0,0,0,16
52213,0,1,36,CASH_OUT,103056.0,C1859440956,103056.0,0.0,C1389963224,444182.13,547238.13,1,0,1
52214,0,1,670,CASH_OUT,1001446.44,C1868561547,1001446.44,0.0,C597212846,0.0,1001446.44,1,0,27
52215,0,1,333,CASH_OUT,613386.47,C86115030,613386.47,0.0,C387748036,11220969.14,11834355.61,1,0,13
52216,0,1,235,CASH_OUT,638487.85,C810576421,638487.85,0.0,C393990898,0.0,638487.85,1,0,9
52217,0,0,187,CASH_OUT,77437.81,C1115850887,0.0,0.0,C2001108113,272634.38,350072.18,0,0,7
52218,0,0,358,PAYMENT,7844.98,C122902102,157068.0,149223.02,M781583574,0.0,0.0,0,0,14
52219,0,1,719,CASH_OUT,366896.03,C2113748548,366896.03,0.0,C2051326295,0.0,366896.03,1,0,29
52220,0,0,251,PAYMENT,17354.89,C85049742,0.0,0.0,M1022744213,0.0,0.0,0,0,10
52221,0,0,229,CASH_IN,543696.27,C561191040,1016928.55,1560624.82,C181542442,828561.93,284865.66,0,0,9
52222,0,0,286,TRANSFER,367808.2,C1641177097,0.0,0.0,C428779625,956270.58,1324078.78,0,0,11
52223,0,1,723,CASH_OUT,72955.08,C1464408178,72955.08,0.0,C262328593,0.0,72955.08,1,0,30
52224,0,1,85,TRANSFER,678058.75,C722109752,678058.75,0.0,C43114733,0.0,0.0,1,0,3
52225,0,1,151,CASH_OUT,1633227.0,C370488053,1633227.0,0.0,C1690006071,2865353.22,4498580.23,1,0,6
52226,0,0,355,CASH_OUT,103838.0,C1880364589,0.0,0.0,C1143249588,813085.85,1115290.98,0,0,14
52227,0,1,535,TRANSFER,588173.24,C723173004,588173.24,0.0,C702315593,0.0,0.0,1,0,22
52228,0,1,84,TRANSFER,4830219.15,C58626602,4830219.15,0.0,C1366192319,0.0,0.0,1,0,3
52229,0,0,351,CASH_OUT,101110.48,C368748592,0.0,0.0,C1147514262,680229.42,781339.9,0,0,14
52230,0,1,697,TRANSFER,620791.47,C1305407743,620791.47,0.0,C910082449,0.0,0.0,1,0,29
52231,0,1,652,TRANSFER,80397.86,C1839358501,80397.86,0.0,C1153377397,0.0,0.0,1,0,27
52232,0,0,278,PAYMENT,6593.47,C1706420323,0.0,0.0,M99019760,0.0,0.0,0,0,11
52233,0,0,43,CASH_OUT,120631.99,C1780326246,16234.0,0.0,C212393396,605563.89,726195.88,0,0,1
52234,0,0,158,CASH_OUT,236489.31,C145202870,0.0,0.0,C1203567491,6882110.59,7118599.9,0,0,6
52235,0,1,437,CASH_OUT,101392.92,C662060364,101392.92,0.0,C486861418,614050.05,715442.97,1,0,18
52236,0,0,451,CASH_IN,21901.17,C926279398,5822240.2,5844141.36,C1537469569,2571019.37,2549118.2,0,0,18
52237,0,1,517,TRANSFER,4993938.87,C86350927,4993938.87,0.0,C1577873680,0.0,0.0,1,0,21
52238,0,0,380,PAYMENT,15175.62,C263051439,269.0,0.0,M1271913694,0.0,0.0,0,0,15
